# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON 30-Apr-2026

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (atm) 1.0
# DENSITY (kg/m^3) 8.3836e-01
# SHOCK SPEED (m/s) 3000.00

# Induction Times
# Time to Peak Thermicity =   1.7660e-08 s
# Distance to Peak Thermicity =   8.1786e-06 m

# Exothermic/Reaction Times
# Exothermic Pulse Time =   2.3355e-08 s
# Exothermic Pulse Distance =   1.1551e-05 m
# REACTION ZONE STRUCTURE

# THE OUTPUT DATA COLUMNS ARE:
Variables = Distance (m), Mach Number, Time (s), Pressure (atm), Temperature (K), Density (kg/m^3), Thermicity (1/s)
   2.00549e-05 	    4.08449e-01 	    4.11011e-08 	    6.31261e+06 	    3.48612e+03 	    4.74664e+00 	    2.30210e+06
   2.05893e-05 	    4.09187e-01 	    4.21083e-08 	    6.30897e+06 	    3.49678e+03 	    4.73370e+00 	    2.21372e+06
   2.11643e-05 	    4.09951e-01 	    4.31890e-08 	    6.30520e+06 	    3.50782e+03 	    4.72039e+00 	    2.12296e+06
   2.17409e-05 	    4.10687e-01 	    4.42698e-08 	    6.30158e+06 	    3.51846e+03 	    4.70765e+00 	    2.03743e+06
   2.23191e-05 	    4.11395e-01 	    4.53505e-08 	    6.29808e+06 	    3.52871e+03 	    4.69544e+00 	    1.95616e+06
   2.28987e-05 	    4.12077e-01 	    4.64312e-08 	    6.29472e+06 	    3.53860e+03 	    4.68374e+00 	    1.87829e+06
   2.34797e-05 	    4.12734e-01 	    4.75120e-08 	    6.29148e+06 	    3.54813e+03 	    4.67253e+00 	    1.80416e+06
   2.43678e-05 	    4.13690e-01 	    4.91588e-08 	    6.28676e+06 	    3.56201e+03 	    4.65631e+00 	    1.69818e+06
   2.52588e-05 	    4.14594e-01 	    5.08056e-08 	    6.28231e+06 	    3.57514e+03 	    4.64109e+00 	    1.59922e+06
   2.61526e-05 	    4.15448e-01 	    5.24525e-08 	    6.27809e+06 	    3.58758e+03 	    4.62678e+00 	    1.50644e+06
